file	num_segments	speech_seconds	num_words	video_seconds
SF576.1.mpg	4	2	43	538
SF577.1.mpg	6	0	41	99
SF578.1.mpg	18	11	510	1245
SF579.1.mpg	43	15	321	695
SF58.1.mpg	1	0	22	359
SF580.1.mpg	3	1	27	513
SF581.1.mpg	2	1	24	203
SF582.1.mpg	1	1	16	408
SF583.1.mpg	12	6	95	660
SF584.1.mpg	4	0	35	408
SF585A.1.mpg	1	0	23	438
SF586.1.mpg	22	6	189	777
SF587.1.mpg	17	1	28	368
SF588.1.mpg	5	3	10	726
SF589.1.mpg	11	58	50	734
SF59.1.mpg	1	0	11	538
SF590.1.mpg	1	0	18	617
SF591.1.mpg	2	0	31	410
SF592.1.mpg	1	1	22	470
SF593.1.mpg	2	0	21	857
SF594.1.mpg	22	0	161	362
SF595.1.mpg	2	1	30	632
SF597.1.mpg	5	2	51	688
SF598.1.mpg	10	0	103	867
SF599.1.mpg	5	0	15	756
SF6.1.mpg	4	0	8	67
SF60.1.mpg	5	0	21	392
SF600.1.mpg	2	0	33	743
SF601A.1.mpg	1	1	18	607
SF601B.1.mpg	4	4	69	753
SF601C.1.mpg	2	0	61	723
SF601D.1.mpg	27	13	297	754
SF602.1.mpg	2	0	16	656
SF603A.1.mpg	5	1	73	695
SF603B.1.mpg	17	1	138	772
SF603C.1.mpg	10	0	102	725
SF604A.1.mpg	10	4	100	683
SF604B.1.mpg	32	8	235	706
SF605.1.mpg	9	6	120	660
SF606A.1.mpg	10	4	89	597
SF606B.1.mpg	12	4	124	541
SF607.1.mpg	1	0	2	317
SF608B.1.mpg	9	3	110	609
SF610.1.mpg	8	13	84	411
SF611A.1.mpg	2	1	25	363
SF611B.1.mpg	2	0	21	833
SF612.1.mpg	4	2	37	436
SF613.1.mpg	2	1	21	366
SF614.1.mpg	6	4	113	455
SF615.1.mpg	4	4	38	424
SF616.1. Kontoret förr och nu 1928mpg.mpg	7	2	87	405
SF617.1.mpg	22	11	220	361
SF618.A.Konstutställning Palladium 1928.mpg	8	4	112	862
SF619.1.mpg	5	2	53	272
SF62-63.1.mpg	5	0	13	470
SF620.1.mpg	4	2	37	278
SF621.1.mpg	5	2	93	802
SF622.1 Backhoppning 1929 Slottsskogen.mpg	5	1	9	683
SF622.1.mpg	5	1	9	683
SF623.1.mpg	15	5	121	633
SF624.1.mpg	5	1	60	502
SF625.1.mpg	7	2	52	635
SF626.1.mpg	20	2	133	761
SF627.1.mpg	4	0	5	580
SF628.1.mpg	23	35	61	910
SF629.1.mpg	4	1	34	499
SF630A.1.mpg	16	1	38	680
SF630B.1.mpg	12	6	122	572
SF630C.1.mpg	1	0	1	418
SF631A.1.mpg	1	0	3	601
SF631B.1.mpg	6	1	37	284
SF632.1.mpg	10	0	14	314
SF633.1.mpg	7	4	110	394
SF634.1.mpg	3	29	37	430
SF635.1.mpg	8	10	108	245
SF636.1.mpg	4	32	45	391
SF637.1.mpg	12	1	107	582
SF638.1.mpg	5	2	72	622
SF639.1.mpg	8	5	125	749
SF64-67.1.mpg	4	0	7	500
SF640.1.mpg	40	8	364	930
SF641A.1.mpg	12	9	138	575
SF641B.1.mpg	16	8	175	514
SF642A.1.mpg	4	1	31	483
SF642B.1.mpg	13	3	61	371
SF643.1.mpg	5	0	30	592
SF644.1.mpg	5	3	61	469
SF645.1.mpg	4	1	49	464
SF646.1.mpg	20	10	210	663
SF647.1.mpg	15	4	137	598
SF648.1.mpg	15	5	115	557
SF649.1.mpg	12	4	150	414
SF650.1.mpg	8	0	12	321
SF651.1.mpg	3	1	58	450
SF652.1.mpg	12	4	172	471
SF653.1.mpg	11	51	205	537
SF654.1.mpg	14	13	204	454
SF655.1.mpg	1	0	23	204
SF656.1.mpg	19	9	225	888
SF657.1.mpg	8	64	59	545
SF660.1.mpg	8	0	48	577
SF662.1.mpg	1	0	2	246
SF663B.1.mpg	3	5	5	383
SF664.1.mpg	3	3	33	356
SF665.1.mpg	7	1	21	343
SF666.1.mpg	4	3	68	867
SF667A.1.mpg	2	28	10	694
SF668.1.mpg	6	37	23	178
SF669.1.mpg	7	0	12	312
SF670.1.mpg	17	2	61	806
SF671.1.mpg	3	1	14	223
SF672.1.mpg	2	18	2	408
SF673.1.mpg	12	3	166	735
SF674B.1.mpg	4	18	12	564
SF675.1.mpg	7	3	40	560
SF677.1.mpg	2	9	5	580
SF678A.1.mpg	6	4	54	610
SF678B.1.mpg	16	3	168	455
SF679A.1.mpg	6	1	14	497
SF679B.1.mpg	6	0	46	657
SF679C.1.mpg	19	1	167	871
SF680.1.mpg	1	0	3	154
SF681.1.mpg	13	2	86	715
SF682.1.mpg	3	10	17	595
SF683.1.mpg	1	1	2	820
SF684.1.mpg	7	0	78	227
SF685.1.mpg	12	3	92	374
SF686.1.mpg	10	1	71	408
SF687.1.mpg	4	0	33	385
SF688.1.mpg	36	19	322	885
SF689.1.mpg	21	3	134	575
SF690.1.mpg	5	1	6	297
SF691.1.mpg	12	0	23	330
SF692.1.mpg	10	6	109	520
SF693.1.mpg	5	35	85	561
SF694.1.mpg	9	42	28	631
SF695.1.mpg	29	9	222	776
SF698.1.mpg	11	5	81	361
SF699.1.mpg	8	11	57	226
SF7.1.mpg	2	0	14	147
SF70.1.mpg	6	0	8	630
SF700.1.mpg	16	19	108	516
SF701.1.mpg	36	15	295	601
SF702.1.mpg	31	21	327	774
SF703.1.mpg	25	6	322	853
SF704.1.mpg	32	4	287	704
SF705.1.mpg	23	12	213	611
SF706.1.mpg	13	5	152	618
SF707.1.mpg	16	12	146	720
SF708A.1.mpg	10	81	69	566
SF708B.1.mpg	15	20	171	354
SF709B.1.mpg	12	7	115	377
SF71.1.mpg	1	0	1	539
SF710.1.mpg	10	4	97	877
SF711.1.mpg	22	8	206	690
SF712.1.mpg	40	51	390	783
SF713.1.mpg	17	5	195	850
SF714.1.mpg	25	4	240	792
SF715.1.mpg	36	21	419	757
SF716A.1.mpg	13	36	88	672
SF716B.1.mpg	14	5	134	885
SF717A.1.mpg	26	24	226	590
SF717B.1.mpg	35	28	421	685
SF718.1.mpg	44	41	317	748
SF719.1.mpg	29	21	307	914
SF720.1.mpg	24	23	232	834
SF721.1.mpg	42	9	231	823
SF722.1.mpg	36	15	344	671
SF723A.1.mpg	17	2	102	561
SF723B.1.mpg	20	46	214	772
SF724.1.mpg	21	22	164	684
SF725.1.mpg	25	8	151	526
SF726.1.mpg	42	6	239	653
SF727.1.mpg	14	16	119	607
SF728.1.mpg	35	2	281	723
SF729A.1.mpg	10	19	53	283
SF729B.1.mpg	44	10	297	642
SF730.1.mpg	42	2	263	344
SF731.1.mpg	24	8	249	498
SF732.1.mpg	14	23	70	548
SF733.1.mpg	25	3	174	724
SF734.1.mpg	2	0	15	492
SF735.1.mpg	17	11	192	365
SF736.1.mpg	41	11	245	841
SF737.1.mpg	31	26	269	780
SF738.1.mpg	28	9	278	536
SF739A.1.mpg	26	43	184	595
SF739B.1.mpg	40	13	369	836
SF739C.1.mpg	45	31	351	830
SF74.1.mpg	3	0	14	464
SF740.1.mpg	25	21	222	748
SF741.1.mpg	39	15	236	798
SF742.1.mpg	13	5	141	287
SF743.1.mpg	16	5	145	375
SF744A.1.mpg	23	1	223	769
SF744B.1.mpg	29	6	154	576
SF745.1.mpg	18	27	150	631
SF746A.1.mpg	23	7	94	503
SF747.1.mpg	48	9	290	731
SF748.1.mpg	47	6	240	915
SF749.1.mpg	30	5	180	331
SF75.1.mpg	3	0	9	680
SF750.1.mpg	28	17	213	534
SF751.1.mpg	17	28	130	734
SF752A.1.mpg	38	22	330	805
SF753A.1.mpg	13	67	126	802
SF753B.1.mpg	9	4	141	731
SF754.1.mpg	59	7	347	607
SF755.1.mpg	58	5	409	554
SF756A.1.mpg	18	10	177	691
SF756B.1.mpg	22	10	270	538
SF757A.1.mpg	31	2	191	492
SF757B.1.mpg	16	9	197	430
SF758.1.mpg	30	17	183	521
SF759.1.mpg	34	80	194	705
SF760.1.mpg	16	7	201	416
SF761.1.mpg	27	28	145	532
SF762.1.mpg	15	12	247	380
SF763.1.mpg	32	9	149	770
SF764A-B.1.mpg	4	15	9	902
SF764C.1.mpg	11	15	52	594
SF765.1.mpg	53	9	382	770
SF766.1.mpg	21	12	87	688
SF767.1.mpg	23	5	132	633
SF768A.1.mpg	39	6	278	496
SF768B.1.mpg	13	7	231	409
SF769A.1.mpg	23	13	168	916
SF769B.1.mpg	18	4	245	437
SF769C.1 dans england.mpg	31	3	192	562
SF769D.1.mpg	18	3	205	453
SF769E.1.mpg	18	6	151	481
SF769F.1.mpg	19	3	145	402
SF769G.1.mpg	31	32	172	523
SF769H.1.mpg	14	9	122	539
SF770A.1.mpg	20	9	124	526
SF770B.1.mpg	21	2	145	654
SF770C.1.mpg	42	18	244	466
SF771.1.mpg	43	5	372	783
SF772.1.mpg	35	2	155	516
SF773.1.mpg	20	7	168	597
SF774.1.mpg	28	8	173	710
SF775.1.mpg	18	10	76	581
SF776A.1.mpg	14	18	72	461
SF776B.1.mpg	10	5	25	339
SF777.1.mpg	22	11	180	552
SF778A.1.mpg	28	11	143	428
SF778B.1.mpg	28	19	146	464
SF779.1.mpg	42	8	279	750
SF780A.1.mpg	38	12	222	724
SF780B.1.mpg	46	5	243	636
SF781.1.mpg	46	8	247	603
SF782.1.mpg	36	16	193	460
SF783.1.mpg	39	13	183	643
SF784.1.mpg	28	7	100	514
SF785.1.mpg	44	18	260	701
SF786.1.mpg	11	7	116	802
SF787A.1.mpg	41	4	189	620
SF787B.1.mpg	7	2	53	321
SF788.1.mpg	7	5	75	471
SF789.1.mpg	8	0	48	458
SF790A.1.mpg	9	285	40	609
SF790B.1.mpg	1	16	7	591
SF790C.1.mpg	20	4	221	827
SF790D.1.mpg	12	6	153	633
SF791A.1.mpg	12	8	53	243
SF791B.1.mpg	22	11	247	774
SF792A.1.mpg	14	9	33	786
SF792B.1.mpg	7	47	79	389
SF793.1.mpg	29	6	136	586
SF794.1.mpg	14	16	92	402
SF795A.1.mpg	24	6	99	672
SF795B.1.mpg	36	10	277	658
SF796.1.mpg	14	8	70	696
SF797.1.mpg	39	14	304	791
SF798.1.mpg	27	0	123	198
SF799.1.mpg	28	3	269	694
SF8.1.mpg	5	0	15	508
SF800.1.mpg	20	6	121	594
SF801.1.mpg	30	12	159	561
SF802.1.mpg	33	10	217	606
SF803.1.mpg	29	17	124	617
SF804.1.mpg	31	22	206	797
SF805.1.mpg	33	52	209	508
SF806.1.mpg	30	9	198	567
SF807.1.mpg	40	7	266	656
SF808.1.mpg	34	5	140	529
SF809A.1.mpg	5	7	12	521
SF809B.1.mpg	8	2	61	424
SF810.1 Modern reklamfilm 1934.mpg	36	12	287	797
SF811A.1.mpg	26	1	117	430
SF811B.1.mpg	10	3	63	526
SF812.1. Göteborgsminnen Sjöfartsmuseet 1934mpg.mpg	45	8	298	636
SF813.1.mpg	34	7	176	851
SF814.1.mpg	23	10	131	457
SF815.1.mpg	20	13	164	521
SF816A.1.mpg	5	0	9	400
SF816B.1.mpg	22	3	193	523
SF816C.1.mpg	24	3	125	373
SF817.1.mpg	15	20	79	549
SF818.1.mpg	24	4	248	611
SF819.1.mpg	43	6	222	733
SF82.1.mpg	1	0	11	270
SF820.1.mpg	39	12	312	700
SF821.1.mpg	50	5	189	658
SF822A.1.mpg	23	3	98	271
SF822B.1.mpg	53	1	877	725
SF823.1.mpg	34	55	177	740
SF824.1.mpg	10	5	72	647
SF825.1.mpg	31	5	125	710
SF826A.1.mpg	29	7	271	792
SF826B.1.mpg	4	0	14	270
SF827A.1.mpg	10	3	21	616
SF827B.1.mpg	20	3	190	628
SF828A.1.mpg	10	8	82	617
SF828B.1.mpg	14	10	174	652
SF828C.1.mpg	7	2	28	644
SF829A.1.mpg	7	18	15	501
SF829B.1.mpg	2	0	38	324
SF829C.1.mpg	26	10	92	820
SF829D.1.mpg	8	1	28	737
SF83.1.mpg	1	0	9	288
SF830.1.mpg	13	15	189	483
SF831.1.mpg	22	2	110	340
SF832.1.mpg	47	10	280	631
SF833.1.mpg	33	4	155	578
SF834.1.mpg	17	4	74	571
SF835.1.mpg	11	26	84	696
SF836.1.mpg	57	16	383	806
SF837.1.mpg	41	8	192	557
SF838A.1.mpg	47	15	162	558
SF838B.1.mpg	1	0	8	874
SF839A.1.mpg	6	0	14	246
SF839B.1.mpg	33	6	133	683
SF84.1.mpg	15	4	188	1278
SF840.1.mpg	7	3	69	531
SF841A.1.mpg	22	12	60	847
SF841B.1.mpg	22	15	136	700
SF842.1.mpg	24	4	87	483
SF843.1.mpg	30	4	90	557
SF844A.1.mpg	10	3	72	594
SF844B.1.mpg	7	1	35	232
SF845.1.mpg	17	2	90	582
SF846.1.mpg	15	1	119	602
SF847A.1.mpg	24	33	102	842
SF847B.1.mpg	5	2	13	297
SF848A.1.mpg	1	2	1	623
SF848B.1.mpg	16	12	118	783
SF848C.1.mpg	21	12	94	715
SF849.1.mpg	10	1	30	813
SF85.1.mpg	1	0	1	913
SF850A.1.mpg	40	17	258	887
SF850B.1.mpg	8	0	12	715
SF850C.1 Bok räddas, 1934.mpg	24	2	48	813
SF851.1.mpg	31	8	117	384
SF852.1.mpg	21	7	142	793
SF853A.1.mpg	31	11	309	849
SF853B.1.mpg	25	3	159	471
SF854.1.mpg	14	1	41	423
SF855A.1.mpg	2	2	11	393
SF855B.1.mpg	34	8	151	888
SF856.1.mpg	23	6	199	675
SF857.1.mpg	27	6	157	826
SF858.1.mpg	23	10	182	640
SF859.1.mpg	20	9	225	808
SF86.1.mpg	5	1	21	754
SF860.1.mpg	30	8	124	504
SF861A.1.mpg	32	29	173	718
SF861B.1.mpg	18	5	120	538
SF862.1.mpg	29	3	173	834
SF863A.1.mpg	2	1	15	546
SF863B.1.mpg	15	3	130	680
SF864A.1.mpg	5	5	28	618
SF864B.1.mpg	9	10	84	469
SF865A.1.mpg	9	1	26	471
SF865B.1.mpg	20	4	171	441
SF865C.1.mpg	23	4	150	701
SF866A.1.mpg	7	7	12	566
SF866B.1.mpg	17	17	78	758
SF866C.1.mpg	4	1	59	369
SF866D.1.mpg	11	2	40	586
SF866E.1.mpg	12	1	33	456
SF866F.1.mpg	4	0	13	658
SF867A.1.mpg	14	6	117	651
SF868A.1.mpg	13	2	35	375
SF868B.1.mpg	2	0	16	513
SF869A.1.mpg	9	2	42	682
SF869B.1.mpg	26	27	146	531
SF87-88.1.mpg	5	0	7	627
SF870.1.mpg	35	6	110	424
SF871A.1.mpg	27	5	131	520
SF871B.1.mpg	8	2	74	698
SF871C.1.mpg	5	24	16	838
SF871D.1. Östra Hamngatan.mpg	2	0	3	484
SF872.1.mpg	8	155	23	656
SF873.1.mpg	28	3	81	690
SF874.1.mpg	25	72	98	659
SF875A.1.mpg	20	5	78	410
SF875B.1.mpg	22	9	104	579
SF876A.1.mpg	17	15	200	586
SF876B.1.mpg	1	42	3	836
SF876C.1.mpg	3	0	5	564
SF877A.1.mpg	16	10	134	564
SF877B.1.mpg	6	4	34	552
SF878A.1.mpg	9	2	78	482
SF878B.1.mpg	15	5	52	484
SF878C.1.mpg	19	2	99	566
SF878D.1.mpg	4	0	6	363
SF879A.1.mpg	13	8	103	619
SF879B.1.mpg	4	1	14	475
SF879C.1.mpg	11	5	59	340
SF879D.1.mpg	15	0	156	690
SF879E.1.mpg	37	5	341	845
SF880.1.mpg	31	6	161	416
SF881A.1.mpg	65	9	258	518
SF881B.1.mpg	22	3	157	747
SF882A.1.mpg	18	2	81	388
SF882B.1.mpg	23	19	142	706
SF883.1.mpg	26	4	126	655
SF884A.1.mpg	62	32	195	662
SF884B.1.mpg	26	3	143	905
SF885A.1.mpg	22	19	174	600
SF885B.1.mpg	19	3	93	558
SF886.1.mpg	50	5	221	499
SF887.1.mpg	37	13	109	677
SF888.1.mpg	35	75	166	483
SF889A.1.mpg	49	6	123	490
SF889B.1.mpg	22	2	158	581
SF890.1.mpg	34	2	70	570
SF891A.1.mpg	46	28	135	727
SF891B.1.mpg	16	1	163	566
SF891C.1.mpg	3	1	8	755
SF891D.1.mpg	17	6	57	485
SF891E.1.mpg	1	23	11	328
SF891F.1.mpg	18	3	162	935
SF892A.1.mpg	40	7	146	393
SF893.1.mpg	27	3	113	333
SF894.1.mpg	58	13	178	608
SF895.1.mpg	38	21	148	589
SF896A.1.mpg	50	7	149	669
SF896B.1.mpg	21	4	118	725
SF897.1.mpg	39	32	123	439
SF898.1.mpg	18	11	99	654
SF899A.1.mpg	7	4	48	558
SF899B.1.mpg	8	2	51	363
SF9.1.mpg	4	0	12	634
SF90.1.mpg	3	0	5	1371
SF900A.1.mpg	44	5	164	708
SF900B.1.mpg	19	2	108	745
SF900C.1.mpg	2	0	4	656
SF901A.1.mpg	31	69	166	683
SF901B.1.mpg	7	1	48	885
SF902A.1.mpg	25	4	95	485
SF902B.1.mpg	1	0	1	495
SF903.1.mpg	20	7	104	276
SF904.1.mpg	39	3	204	363
SF905A.1.mpg	61	17	268	573
SF905B.1.mpg	12	2	84	568
SF906.1.mpg	43	6	211	775
SF907A.1.mpg	9	0	15	771
SF907B.1.mpg	14	127	45	703
SF908A.1.mpg	14	42	98	642
SF908B.1.mpg	9	158	26	746
SF908D.1.mpg	1	11	1	528
SF908E.1.mpg	3	0	3	538
SF908F.1.mpg	2	1	9	705
SF908G.1.mpg	1	1	16	544
SF909A.1.mpg	55	15	237	603
SF909B.1.mpg	4	0	8	606
SF909C.1.mpg	5	8	13	471
SF909D.1.mpg	8	0	16	505
SF909E.1.mpg	1	0	3	512
SF910A.1.mpg	13	1	68	486
SF910B.1.mpg	33	6	320	753
SF910C.1.mpg	21	3	173	595
SF910D.1.mpg	4	4	47	634
SF911.1.mpg	16	5	93	662
SF912A.1.mpg	35	13	97	645
SF912B.1.mpg	45	5	241	579
SF913.1.mpg	23	6	139	455
SF914A.1.mpg	37	6	124	521
SF914B.1.mpg	2	0	30	515
SF915A.1.mpg	30	5	111	510
SF915B.1.mpg	39	24	221	577
SF915C.1.mpg	2	26	12	738
SF916A.1.mpg	39	4	152	571
SF916B.1.mpg	2	31	11	849
SF917.1.mpg	48	13	227	617
SF918A.1.mpg	13	3	147	291
SF918B.1.mpg	42	4	186	658
SF919A.1.mpg	7	10	46	417
SF919B.1.mpg	47	40	218	710
SF919C.1.mpg	6	0	15	415
SF91A.1.mpg	1	1	2	440
SF91B.1.mpg	6	5	49	865
SF92.1.mpg	4	0	24	564
SF920.1.mpg	32	3	128	453
SF921.1.mpg	49	10	181	453
SF922.1.mpg	36	2	149	353
SF923.1.mpg	21	3	127	436
SF924A.1.mpg	17	41	118	293
SF925A.1.mpg	41	4	139	555
SF925B.1.mpg	30	28	197	614
SF925C.1.mpg	8	1	36	361
SF926A.1.mpg	17	5	212	588
SF926B.1.mpg	26	17	192	857
SF927A.1.mpg	29	8	176	493
SF927B.1.mpg	12	1	63	598
SF928.1.mpg	13	7	130	394
SF929.1.mpg	17	3	133	373
SF930A.1.mpg	28	4	146	788
SF930B.1.mpg	12	2	102	791
SF931A.1.mpg	24	5	78	396
SF931B.1.mpg	11	98	88	431
SF931C.1.mpg	10	0	27	500
SF931D.1.mpg	8	2	44	440
SF932A.1.mpg	33	11	138	625
SF932B.1.mpg	9	1	41	619
SF932C.1.mpg	7	2	45	467
SF933A.1.mpg	27	5	71	369
SF933B.1.mpg	26	16	117	541
SF934.1.mpg	17	6	97	469
SF935.1.mpg	30	5	149	760
SF936A.1.mpg	32	1	105	521
SF936B.1.mpg	4	2	23	258
SF937.1.mpg	29	5	95	484
SF938A.1.mpg	40	15	156	744
SF938B.1.mpg	10	8	51	343
SF939A.1.mpg	51	7	137	625
SF939B.1.mpg	3	0	4	573
SF940A.1.mpg	30	2	99	341
SF940B.1.mpg	29	8	190	364
SF941.1.mpg	20	7	125	647
SF942.1.mpg	28	3	120	508
SF943A.1.mpg	8	1	53	423
SF943B.1 Artistfest Stadsteatern 1937 .mpg	14	18	109	628
SF943C.1.mpg	38	4	196	585
SF944.1Reklamen tjänar samhället, 1937.mpg	39	7	142	403
SF945A.1.mpg	29	13	111	414
SF945B.1.mpg	11	7	56	366
SF945C.1.mpg	2	7	12	601
SF945D.1.mpg	1	0	4	618
SF945E.1.mpg	1	0	25	539
SF945F.1.mpg	5	3	24	812
SF945H.1.mpg	3	5	23	841
SF945I.1.mpg	3	15	39	493
SF946A.1.mpg	25	4	81	529
SF946B.1.mpg	27	2	66	544
SF946C.1.mpg	28	14	240	875
SF947A.1.mpg	15	8	117	430
SF947B.1.mpg	30	19	600	557
SF948.1.mpg	23	5	70	418
SF949A.1.mpg	14	7	96	485
SF949B.1.mpg	27	3	158	416
SF95.1.mpg	13	1	32	793
SF950.1.mpg	27	7	132	623
SF951.1.mpg	67	26	273	771
SF952.1.mpg	5	2	26	629
SF953A.1.mpg	10	4	80	443
SF953B.1.mpg	18	290	79	594
SF953C.1.mpg	41	6	183	683
SF954.1.mpg	16	6	87	589
SF955A.1.mpg	12	6	125	589
SF955B.1.mpg	2	0	4	362
SF955C.1.mpg	5	1	16	580
SF955D.1.mpg	8	44	13	623
SF955E.1.mpg	9	0	19	535
SF956A.1.mpg	39	4	159	772
SF956B.1.mpg	13	9	73	576
SF957.1.mpg	29	3	80	511
SF958A.1.mpg	10	5	33	465
SF958B.1.mpg	10	3	135	421
SF959.1.mpg	28	8	171	686
SF960A.1.mpg	38	6	183	708
SF960B.1.mpg	21	0	77	400
SF961.1.mpg	30	4	125	424
SF962.1.mpg	29	2	122	670
SF963.1.mpg	7	3	70	612
SF964A.1.mpg	36	5	112	432
SF964B.1.mpg	24	2	146	619
SF965.1.mpg	58	7	187	417
SF966A.1.mpg	55	3	184	517
SF966B.1.mpg	23	2	98	596
SF967A.1.mpg	49	11	138	444
SF967B.1.mpg	8	7	20	694
SF968.1.mpg	52	13	174	622
SF969.1.mpg	54	57	160	482
SF97.1.mpg	1	0	5	671
SF970A.1.mpg	33	4	108	375
SF970B.1.mpg	13	12	75	523
SF970C.1.mpg	10	5	34	408
SF971.1.mpg	28	21	105	651
SF972.1.mpg	24	9	53	304
SF973.1.mpg	13	1	47	622
SF974A.1.mpg	24	5	72	620
SF974B.1.mpg	7	98	47	656
SF975A.1.mpg	28	2	85	601
SF975B.1.mpg	10	34	39	792
SF975C.1.mpg	5	10	38	458
SF975D.1.mpg	6	1	14	354
SF976.1.mpg	7	6	58	438
SF977A.1.mpg	17	2	44	558
SF977B.1.mpg	8	58	38	556
SF978.1.mpg	31	8	197	903
SF979.1.mpg	15	0	29	610
SF980.1.mpg	13	4	39	531
SF981.1.mpg	2	0	4	478
SF982A.1.mpg	17	0	34	470
SF982B.1.mpg	3	2	22	298
SF982C.1.mpg	1	1	9	465
SF982D.1.mpg	10	0	19	598
SF982E.1.mpg	12	6	64	746
SF982F.1.mpg	2	1	8	441
SF983A.1.mpg	30	103	48	689
SF983B.1.mpg	1	0	2	336
SF984.1.mpg	30	72	49	833
SF985A.1.mpg	30	39	74	617
SF985B.1.mpg	9	5	18	435
SF985C.1.mpg	6	0	12	693
SF986A.1.mpg	17	3	41	586
SF986B.1.mpg	27	3	57	695
SF986C.1.mpg	8	17	53	772
SF987A.1.mpg	2	1	19	518
SF987B.1.mpg	11	7	108	674
SF988.1.mpg	14	2	33	553
SF989.1.mpg	26	63	43	586
SF99.1.mpg	3	0	4	662
SF990A.1.mpg	34	15	74	742
SF990B.1.mpg	11	133	14	748
SF990C.1.mpg	31	17	98	792
SF991.1.mpg	56	6	96	612
SF992A.1.mpg	12	1	29	649
SF992C.1.mpg	5	0	13	364
SF993A.1.mpg	8	3	16	537
SF993B.1.mpg	7	19	11	549
SF994A.1.mpg	7	0	11	436
SF994B.1.mpg	12	0	19	528
SF994C.1.mpg	7	0	18	453
SF995.1.mpg	25	72	47	675
SF996A.1.mpg	13	2	33	768
SF996B.1.mpg	4	1	32	618
SF997.1.mpg	37	6	67	460
SF998.1.mpg	29	149	50	588
SF999.1.mpg	28	0	41	466
SJ-ISAM.1.mpg	2	60	10	2077
SJ-Jarnvagsmuseum.1.mpg	4	24	22	261
SJ-Mosskultur.1.mpg	7	35	76	284
SJ-Rattvik.1.mpg	6	53	58	499
SJ-Rodakorset.1.mpg	1	18	5	182
SJ-StockholmC.1.mpg	5	13	17	267
SJ-Svarton.1.mpg	9	34	104	221
SJ-Trafik.1.mpg	1	10	21	133
SJ-Udsigt.1.mpg	5	22	24	282
SJ-Utstall.1.mpg	11	97	168	505
SJ-Vastkusten.1.mpg	15	115	103	489
SJ1.1.mpg	1	13	10	1716
SJ10.1.mpg	1	17	9	126
SJ103.1.mpg	3	57	29	765
SJ104.1.mpg	6	68	40	583
SJ109.1.mpg	15	131	150	988
SJ111.1.mpg	1	7	4	48
SJ119.1.mpg	8	4	44	988
SJ12.1.mpg	15	186	234	938
SJ123A.1.mpg	9	82	141	551
SJ123B.1.mpg	14	101	182	513
SJ125.1.mpg	7	69	82	445
SJ129.1.mpg	27	214	260	707
SJ131.1.mpg	1	25	1	693
SJ132.1.mpg	2	32	22	129
SJ134.1.mpg	5	54	53	344
SJ135.1.mpg	6	59	68	243
SJ136.1.mpg	8	75	83	430
SJ139.1.mpg	9	88	127	648
SJ141.1.mpg	4	39	27	361
SJ143.1.mpg	1	63	6	363
SJ146.1.mpg	1	3	6	812
SJ148A.1.mpg	8	85	106	532
SJ148B.1.mpg	10	56	116	665
SJ149A.1.mpg	5	37	68	661
SJ149B.1.mpg	9	57	114	662
SJ149C.1.mpg	8	60	93	597
SJ15.1.mpg	19	166	263	1691
SJ152.1.mpg	34	195	313	1483
SJ156.1.mpg	5	39	31	318
SJ158.1.mpg	7	74	45	638
SJ159.1.mpg	7	67	80	712
SJ161.1.mpg	11	205	101	847
SJ164.1.mpg	9	58	104	333
SJ169.1.mpg	8	123	109	341
SJ16A.1.mpg	19	194	310	588
SJ170.1.mpg	3	28	41	140
SJ173A.1.mpg	2	128	7	945
SJ173B.1.mpg	3	76	11	579
SJ174.1.mpg	1	0	2	479
SJ179.1.mpg	6	73	98	827
SJ182.1.mpg	10	132	166	475
SJ19.1.mpg	28	275	354	2055
SJ2.1.mpg	6	73	122	652
SJ20.1.mpg	6	47	25	645
SJ203A.1.mpg	1	17	1	966
SJ204.1.mpg	19	156	217	1225
SJ205A.1.mpg	16	82	87	581
SJ205B.1.mpg	8	35	47	486
SJ207A.1.mpg	11	2	106	495
SJ207B.1.mpg	13	7	167	555
SJ207C.1.mpg	22	11	91	574
SJ207D.1.mpg	14	0	121	612
SJ207F.1.mpg	19	133	222	641
SJ208A.1.mpg	10	34	48	498
SJ208B.1.mpg	7	17	24	468
SJ209.1.mpg	22	77	95	699
SJ211.1.mpg	2	11	8	567
SJ212A.1.mpg	44	289	639	1116
SJ212B.1.mpg	32	168	358	639
SJ213.1.mpg	3	15	14	628
SJ216.1.mpg	1	27	8	587
SJ217.1.mpg	6	31	53	659
SJ218.1.mpg	1	9	4	284
SJ219.1.mpg	24	392	394	2029
SJ23.1.mpg	11	62	156	408
SJ3.1.mpg	1	14	3	111
SJ31.1.mpg	1	10	2	606
SJ33.1.mpg	3	28	30	279
SJ36.1.mpg	1	2	2	1308
SJ38.1.mpg	1	56	23	340
SJ39.1.mpg	3	56	33	251
SJ40.1.mpg	2	28	32	285
SJ41.1.mpg	6	28	44	600
SJ42.1.mpg	3	54	26	310
SJ44.1.mpg	15	73	91	561
SJ49.1.mpg	1	41	17	174
SJ50.1.mpg	2	55	26	462
SJ51B.1.mpg	1	110	12	260
SJ56.1.mpg	4	51	46	507
SJ58.1.mpg	6	34	81	266
SJ62.1.mpg	2	28	7	334
SJ65.1.mpg	5	89	66	1759
SJ66.1.mpg	6	58	71	409
SJ70.1.mpg	1	13	8	599
